feature_id;feature_mz;feature_rt;candidate_structure_tax_npc_01pat;feature_pred_tax_npc_01pat_val;feature_pred_tax_npc_01pat_score;candidate_structure_tax_npc_02sup;feature_pred_tax_npc_02sup_val;feature_pred_tax_npc_02sup_score;candidate_structure_tax_npc_03cla;feature_pred_tax_npc_03cla_val;feature_pred_tax_npc_03cla_score;consensus_class;structure_name;candidate_structure_organism_occurrence_closest;confidence;score_final;npc_pathway;npc_superclass;npc_class;color_pathway;color_superclass;color_class
496;633.071420880869;1.7306571;notClassified;Shikimates and Phenylpropanoids;0.634;notClassified;Coumarins;0.24;notClassified;Simple coumarins;0.098;notClassified;Licoagroside B;Magnoliopsida;NA;0.580981979036137;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
497;497.030091411375;1.7307947;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.785;NA;Coumarins;0.25;NA;Simple coumarins;0.14;Shikimates and Phenylpropanoids;NA;NA;NA;NA;Shikimates and Phenylpropanoids;Unclassified;Unclassified;#7B3294;#B288C1;#CDB2D7
498;441.082388372808;1.7311767;notClassified;Amino acids and Peptides;0.904;notClassified;Small peptides;0.735;notClassified;Dipeptides;0.191;notClassified;NA;;NA;0.097937707710173;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
499;619.092391491476;1.7316287;Shikimates and Phenylpropanoids;Alkaloids;0.985;Phenolic acids (C6-C1);Tryptophan alkaloids;0.865;Gallotannins;Carboline alkaloids;0.393;Gallotannins;[(10S,11R,13R,14S,15S)-3,4,5,13,14,20,21,22-octahydroxy-8,17-dioxo-9,16-dioxatetracyclo[16.4.0.02,7.010,15]docosa-1(22),2,4,6,18,20-hexaen-11-yl] 3,4,5-trihydroxybenzoate;Magnoliopsida;NA;0.470928676651738;Shikimates and Phenylpropanoids;Phenolic acids (C6-C1);Gallotannins;#7B3294;#9E68B0;#A877B8
500;481.062590675152;1.7321975;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;1;Flavonoids;Flavonoids;1;Flavonols;Flavonols;0.936;Flavonols;"Quercetin 3-O-(6""""""""-malonyl-glucoside) 7-O-glucoside";Magnoliopsida;NA;0.436950198483542;Shikimates and Phenylpropanoids;Flavonoids;Flavonols;#7B3294;#9255A7;#C7A8D2
501;271.060328831524;1.7324129;Polyketides;Polyketides;0.27;Polycyclic aromatic polyketides;Linear polyketides;0.28;Anthraquinones and anthrones;Open-chain polyketides;0.471;Anthraquinones and anthrones;Emodin;Magnoliopsida;NA;0.565949674984287;Polyketides;Polycyclic aromatic polyketides;Anthraquinones and anthrones;#1B9E77;#6FC2A9;#C5E7DD
502;331.044334681426;1.7328514;Polyketides;Shikimates and Phenylpropanoids;0.35119300807883;Polycyclic aromatic polyketides;notClassified;0.235490070387394;Anthraquinones and anthrones;notClassified;0.235490070387394;Anthraquinones and anthrones;3,6,7,8-Tetrahydroxy-1-methyl-9,10-dioxoanthracene-2-carboxylic acid;Eukaryota;NA;0.311157462735142;Polyketides;Polycyclic aromatic polyketides;Anthraquinones and anthrones;#1B9E77;#6FC2A9;#C5E7DD
503;490.036038406307;1.7333877;NA;Shikimates and Phenylpropanoids;0.696;Phenylpropanoids (C6-C3);Phenylpropanoids (C6-C3);0.745;NA;Cinnamic acids and derivatives;0.3;Phenylpropanoids (C6-C3);NA;NA;NA;NA;Unclassified;Phenylpropanoids (C6-C3);Unclassified;#7B3294;#A675B7;#DBC8E2
504;857.012946404655;1.7336955;NA;Shikimates and Phenylpropanoids;0.126452207843231;NA;Flavonoids;0.0900368726079373;NA;Simple phenolic acids;0.0603042414002595;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
505;504.013614375804;1.7337388;Amino acids and Peptides;Amino acids and Peptides;0.953;Linear polyketides;Linear polyketides;0.893;NA;Cyclamides;0.327;Linear polyketides;NA;NA;NA;NA;Amino acids and Peptides;Linear polyketides;Unclassified;#D73027;#DB453D;#E88681
506;479.968208362495;1.7342297;notClassified;Polyketides;0.526;notClassified;Phenylpropanoids (C6-C3);0.4;notClassified;Simple aromatic polyketides;0.331;notClassified;NA;;NA;0.0907717023135377;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
507;418.150373599284;1.737128;Alkaloids;Alkaloids;0.709;NA;Tryptophan alkaloids;0.109;NA;Tropane alkaloids;0.036;Alkaloids;NA;NA;NA;NA;Alkaloids;Unclassified;Unclassified;#2C7BB6;#8BB6D7;#D1E2EF
508;597.051370611512;1.7375661;Carbohydrates;Carbohydrates;0.949;Nucleosides;Nucleosides;0.89;Purine nucleosides;Purine nucleosides;0.968;Purine nucleosides;NA;NA;NA;NA;Carbohydrates;Nucleosides;Purine nucleosides;#F1A340;#F4BA70;#F7CC96
509;937.093330727115;1.7377743;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.999;Flavonoids;Flavonoids;0.997;Flavones;Flavones;0.998;Flavones;Isocarlinoside $ 6-Arabinosyl-8-glucosylluteolin;;NA;0.490345446810308;Shikimates and Phenylpropanoids;Flavonoids;Flavones;#7B3294;#9255A7;#C19FCD
510;657.12932882446;1.7384888;Shikimates and Phenylpropanoids;Alkaloids;0.317;Flavonoids;Nicotinic acid alkaloids;0.114;Flavonols;Halogenated fatty acids;0.234;Flavonols;8-(beta-D-Glucopyranosyloxy)-3-(beta-D-glucopyranuronosyloxy)-3',4',5,7-tetrahydroxyflavone;Magnoliopsida;NA;0.487081370614923;Shikimates and Phenylpropanoids;Flavonoids;Flavonols;#7B3294;#9255A7;#C7A8D2
511;991.03269480624;1.7397083;NA;Shikimates and Phenylpropanoids;0.315554345128519;NA;Phenolic acids (C6-C1);0.194187289309858;NA;Gallotannins;0.145640466982393;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
512;917.068042852007;1.7398218;Amino acids and Peptides;Amino acids and Peptides;0.856;Oligopeptides;Oligopeptides;0.73;NA;Cyclamides;0.334;Oligopeptides;NA;NA;NA;NA;Amino acids and Peptides;Oligopeptides;Unclassified;#D73027;#E1645D;#F3C1BE
513;467.082373625996;1.7399874;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.30916236193891;Phenolic acids (C6-C1);Phenolic acids (C6-C1);0.425458955142346;Gallotannins;Gallotannins;0.3687310944567;Gallotannins;[3,8,9,10-tetrahydroxy-2-(hydroxymethyl)-6-oxo-3,4,4a,10b-tetrahydro-2H-pyrano[3,2-c]isochromen-4-yl] 3,4,5-trihydroxybenzoate;Saxifragales;NA;0.546584293472719;Shikimates and Phenylpropanoids;Phenolic acids (C6-C1);Gallotannins;#7B3294;#9E68B0;#A877B8
514;970.114966774018;1.7402078;Polyketides;Shikimates and Phenylpropanoids;0.76;Naphthalenes;Coumarins;0.363;Naphthalenes and derivatives;Simple coumarins;0.239;Naphthalenes and derivatives;1,5-Dihydroxynaphthalene;;NA;0.464148261847737;Polyketides;Naphthalenes;Naphthalenes and derivatives;#1B9E77;#5DBA9E;#88CCB8
515;705.002788261109;1.7404777;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.95;Coumarins;Coumarins;0.97;Isocoumarins;Isocoumarins;0.761;Isocoumarins;NA;NA;NA;NA;Shikimates and Phenylpropanoids;Coumarins;Isocoumarins;#7B3294;#86439D;#A16DB3
516;975.070614301517;1.7421552;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.32516820266624;Flavonoids;Phenolic acids (C6-C1);0.216778801777493;Flavonols;Gallotannins;0.216778801777493;Flavonols;Lampranthin II $ Sophoraflavonoloside;;NA;0.430302067698925;Shikimates and Phenylpropanoids;Flavonoids;Flavonols;#7B3294;#9255A7;#C7A8D2
517;595.144394289558;1.7426072;Shikimates and Phenylpropanoids;Amino acids and Peptides;0.47;Flavonoids;Amino acid glycosides;0.722;Proanthocyanins;Cyanogenic glycosides;0.717;Proanthocyanins;(+)-Gallocatechin-(4alpha->6)-(+)-catechin;;NA;0.30292880127698;Shikimates and Phenylpropanoids;Flavonoids;Proanthocyanins;#7B3294;#9255A7;#CDB2D7
518;697.15526639211;1.742904;Shikimates and Phenylpropanoids;Fatty acids;0.961;Flavonoids;Fatty Acids and Conjugates;0.92;Flavonols;Halogenated fatty acids;0.89;Flavonols;Flavonol base + 3O, O-Hex, O-MalonylHex;Streptophyta;NA;0.448226553623756;Shikimates and Phenylpropanoids;Flavonoids;Flavonols;#7B3294;#9255A7;#C7A8D2
519;565.965411488755;1.7436149;Fatty acids;Fatty acids;0.988;Fatty amides;Fatty amides;0.986;NA;N-acyl amines;0.613;Fatty amides;NA;NA;NA;NA;Fatty acids;Fatty amides;Unclassified;#D95F02;#E07E33;#F3CBAD
520;388.254045094381;1.7436707;notClassified;Fatty acids;0.985;notClassified;Fatty amides;0.994;notClassified;N-acyl amines;0.981;notClassified;NA;;NA;0.103853646892387;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
521;505.016788741887;1.7439601;Polyketides;Polyketides;0.825;notClassified;Phloroglucinols;0.306;notClassified;Depsides and depsidones;0.257;Polyketides;2-(2-Acetyl-3,5-dihydroxyphenyl)acetic acid;Eukaryota;NA;0.321039806780819;Polyketides;Unclassified;Unclassified;#1B9E77;#82CAB4;#CDEAE1
522;746.029117402734;1.7439765;NA;Amino acids and Peptides;0.569;NA;Oligopeptides;0.365;NA;Cyclic peptides;0.187;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
523;453.009052518541;1.7442899;notClassified;Amino acids and Peptides;0.331;notClassified;Small peptides;0.183;notClassified;Aminoacids;0.097;notClassified;NA;;NA;0.0952023721224863;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
524;977.085483201747;1.744358;Shikimates and Phenylpropanoids;Amino acids and Peptides;0.48;Phenolic acids (C6-C1);Coumarins;0.185;Gallotannins;Simple coumarins;0.087;Gallotannins;Chebulagic acid;Magnoliopsida;NA;0.433092786042699;Shikimates and Phenylpropanoids;Phenolic acids (C6-C1);Gallotannins;#7B3294;#9E68B0;#A877B8
525;496.01298346996;1.7444887;NA;Amino acids and Peptides;0.427;NA;Nucleosides;0.503;NA;Purine nucleosides;0.2;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
526;489.032960339039;1.7446853;Alkaloids $ Amino acids and Peptides;Shikimates and Phenylpropanoids;0.307762820637949;Peptide alkaloids;Phenolic acids (C6-C1);0.28211591891812;Thiodiketopiperazine alkaloids;Gallotannins;0.28211591891812;Thiodiketopiperazine alkaloids;rostratin D;Eukaryota;NA;0.243576920180853;Alkaloids;Peptide alkaloids;Thiodiketopiperazine alkaloids;#2C7BB6;#649EC9;#C1D8E9
527;445.041174960864;1.7448555;Amino acids and Peptides;Amino acids and Peptides;0.89;Oligopeptides;Oligopeptides;0.944;NA;Depsipeptides;0.104;Oligopeptides;NA;NA;NA;NA;Amino acids and Peptides;Oligopeptides;Unclassified;#D73027;#E1645D;#F3C1BE
528;471.019358657929;1.7451693;Shikimates and Phenylpropanoids;Alkaloids;0.379;Phenolic acids (C6-C1);Small peptides;0.175;Gallotannins;Dipeptides;0.133;Gallotannins;2-[(2,7,8-Trihydroxy-5,10-dioxo-5,10-dihydro[1]benzopyrano[5,4,3-cde][1]benzopyran)-3-yloxy]-3,4,5-trihydroxybenzoic acid;Magnoliopsida;NA;0.495483032068466;Shikimates and Phenylpropanoids;Phenolic acids (C6-C1);Gallotannins;#7B3294;#9E68B0;#A877B8
529;955.104196956006;1.7452908;NA;Shikimates and Phenylpropanoids;0.379362903110613;NA;Phenolic acids (C6-C1);0.270973502221867;NA;Gallotannins;0.270973502221867;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
530;972.130304695427;1.7453701;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.942;Phenolic acids (C6-C1);Phenylpropanoids (C6-C3);0.855;Gallotannins;Cinnamic acids and derivatives;0.842;Gallotannins;Chebulagic acid;Magnoliopsida;NA;0.45207722425774;Shikimates and Phenylpropanoids;Phenolic acids (C6-C1);Gallotannins;#7B3294;#9E68B0;#A877B8
531;785.082470745445;1.7496504;Shikimates and Phenylpropanoids;Polyketides;0.822;Phenolic acids (C6-C1);Phloroglucinols;0.703;Gallotannins;Acyl phloroglucinols;0.541;Gallotannins;[(2R,3R,4S,5R,6R)-2,5-dihydroxy-6-(hydroxymethyl)-3-(3,4,5-trihydroxybenzoyl)oxyoxan-4-yl] 3,4,5-trihydroxy-2-[(7,13,14-trihydroxy-3,10-dioxo-2,9-dioxatetracyclo[6.6.2.04,16.011,15]hexadeca-1(15),4,6,8(16),11,13-hexaen-6-yl)oxy]benzoate;Magnoliopsida;NA;0.521677671963621;Shikimates and Phenylpropanoids;Phenolic acids (C6-C1);Gallotannins;#7B3294;#9E68B0;#A877B8
532;463.124431900038;1.7513274;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.681686604349113;Flavonoids;Flavonoids;0.681686604349113;Anthocyanidins;Flavonols;0.681686604349113;Anthocyanidins;Peonidin-3-glucoside;Saxifragales;NA;0.682474712630349;Shikimates and Phenylpropanoids;Flavonoids;Anthocyanidins;#7B3294;#9255A7;#9D66B0
533;763.150298147434;1.752371;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.484;Flavonoids;Naphthalenes;0.696;Proanthocyanins;Naphthoquinones;0.616;Proanthocyanins;3'-Galloylprodelphinidin B2;;NA;0.259034943770789;Shikimates and Phenylpropanoids;Flavonoids;Proanthocyanins;#7B3294;#9255A7;#CDB2D7
534;399.037367213477;1.7524747;NA;Shikimates and Phenylpropanoids;0.511;NA;Phloroglucinols;0.383;NA;Dimeric phloroglucinols;0.216;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
535;601.118624110903;1.7540549;Shikimates and Phenylpropanoids;Fatty acids;0.803;Flavonoids;Fatty Acids and Conjugates;0.602;Flavonols;Halogenated fatty acids;0.708;Flavonols;Kaempferol 3-O-(6''-galloyl)-beta-D-glucopyranoside;Saxifragales;NA;0.622660920963841;Shikimates and Phenylpropanoids;Flavonoids;Flavonols;#7B3294;#9255A7;#C7A8D2
536;411.10794899979;1.7543694;Shikimates and Phenylpropanoids;Amino acids and Peptides;0.825;Flavonoids;Phenylpropanoids (C6-C3);0.833;Dihydroflavonols;Cinnamic acid amides;0.501;Dihydroflavonols;(2S,3R)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-6-[(4-hydroxyphenyl)methyl]-2,3-dihydrochromen-4-one;Magnoliopsida;NA;0.468554769715978;Shikimates and Phenylpropanoids;Flavonoids;Dihydroflavonols;#7B3294;#9255A7;#A979BA
537;563.154672252632;1.7551994;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.97;Flavonoids;Phenylpropanoids (C6-C3);0.996;Proanthocyanins;Cinnamic acids and derivatives;0.994;Proanthocyanins;3,3',4',5,7-Pentahydroxyflavan(4->8)-3,4',5,7-tetrahydroxyflavan;Magnoliopsida;NA;0.473224273512587;Shikimates and Phenylpropanoids;Flavonoids;Proanthocyanins;#7B3294;#9255A7;#CDB2D7
538;490.156356716324;1.7561556;notClassified;Carbohydrates;0.964;notClassified;Nucleosides;0.981;notClassified;Purine nucleosides;0.971;notClassified;NA;;NA;0.075407780975412;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
539;427.030989121608;1.7564298;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.583;Phenolic acids (C6-C1);Phenylpropanoids (C6-C3);0.808;Gallotannins;Cinnamic acids and derivatives;0.532;Gallotannins;1'-Monodecarboxyvaloneic acid dilactone;;NA;0.26281350953864;Shikimates and Phenylpropanoids;Phenolic acids (C6-C1);Gallotannins;#7B3294;#9E68B0;#A877B8
540;889.069379920599;1.7567823;Carbohydrates;Carbohydrates;0.925;Nucleosides;Nucleosides;0.93;Purine nucleosides;Purine nucleosides;0.85;Purine nucleosides;NA;NA;NA;NA;Carbohydrates;Nucleosides;Purine nucleosides;#F1A340;#F4BA70;#F7CC96
541;406.164487073181;1.7578593;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;1;Flavonoids;Flavonoids;0.997;Flavones;Flavones;0.997;Flavones;Meloside L $ Isoorientin 2''-O-glucopyranoside;Magnoliopsida;NA;0.665387091093976;Shikimates and Phenylpropanoids;Flavonoids;Flavones;#7B3294;#9255A7;#C19FCD
542;935.078326065125;1.7583295;Shikimates and Phenylpropanoids;Amino acids and Peptides;0.924;Phenolic acids (C6-C1);Oligopeptides;0.993;Gallotannins;Cyclamides;0.59;Gallotannins;Terflavin C;;NA;0.279142922809311;Shikimates and Phenylpropanoids;Phenolic acids (C6-C1);Gallotannins;#7B3294;#9E68B0;#A877B8
543;851.216222435361;1.759165;Shikimates and Phenylpropanoids;Alkaloids;0.961;Flavonoids;Anthranilic acid alkaloids;0.604;Proanthocyanins;Benzodiazepine alkaloids;0.147;Proanthocyanins;(2R,3R,4S)-2-(3,4-dihydroxyphenyl)-4-[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-3,4-dihydro-2H-chromen-8-yl]-8-[(2R,3R,4R)-3,5,7-trihydroxy-2-(4-hydroxyphenyl)-3,4-dihydro-2H-chromen-4-yl]-3,4-dihydro-2H-chromene-3,5,7-triol;Magnoliopsida;NA;0.439420156129349;Shikimates and Phenylpropanoids;Flavonoids;Proanthocyanins;#7B3294;#9255A7;#CDB2D7
544;483.161252076056;1.7618191;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.996;Isoflavonoids;Flavonoids;0.941;Isoflavones;Flavones;0.844;Isoflavones;Genistein 7,4'-di-O-EC-D-glucopyranoside;Magnoliopsida;NA;0.547025021818595;Shikimates and Phenylpropanoids;Isoflavonoids;Isoflavones;#7B3294;#965CAA;#C4A3CF
545;577.13356549541;1.7622833;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.501;Coumarins;Coumarins;0.637;Simple coumarins;Chromones;0.317;Simple coumarins;Coumarin;Saxifragales;NA;0.690749435677405;Shikimates and Phenylpropanoids;Coumarins;Simple coumarins;#7B3294;#86439D;#BF9CCC
546;648.207665281484;1.7626576;Alkaloids;Alkaloids;0.999;Tryptophan alkaloids;Tryptophan alkaloids;0.91;Terpenoid tetrahydroisoquinoline alkaloids;Terpenoid tetrahydroisoquinoline alkaloids;0.91;Terpenoid tetrahydroisoquinoline alkaloids;NA;NA;NA;NA;Alkaloids;Tryptophan alkaloids;Terpenoid tetrahydroisoquinoline alkaloids;#2C7BB6;#7EAED2;#BBD4E7
547;579.149585321719;1.7650615;Shikimates and Phenylpropanoids;Alkaloids;0.795;Flavonoids;Pseudoalkaloids (transamidation);0.1;Proanthocyanins;Purine alkaloids;0.037;Proanthocyanins;Procyanidin $ Procyanidin B4;Saxifragales;NA;0.659565094907578;Shikimates and Phenylpropanoids;Flavonoids;Proanthocyanins;#7B3294;#9255A7;#CDB2D7
548;409.181748789795;1.768128;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.931;Phenylpropanoids (C6-C3);Phenylpropanoids (C6-C3);0.834;Cinnamic acids and derivatives;Cinnamic acids and derivatives;0.787;Cinnamic acids and derivatives;NA;NA;NA;NA;Shikimates and Phenylpropanoids;Phenylpropanoids (C6-C3);Cinnamic acids and derivatives;#7B3294;#A675B7;#C5A5D0
549;297.062430799941;1.7684107;Shikimates and Phenylpropanoids;Alkaloids;0.484;Flavonoids;Histidine alkaloids;0.389;Chalcones;Imidazole alkaloids;0.387;Chalcones;Phloretin;Magnoliopsida;NA;0.470892036490674;Shikimates and Phenylpropanoids;Flavonoids;Chalcones;#7B3294;#9255A7;#A36FB5
550;539.012290872112;1.7683996;NA;Shikimates and Phenylpropanoids;0.345201809098152;NA;Phenylpropanoids (C6-C3);0.230134539398768;NA;Cinnamic acids and derivatives;0.230134539398768;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
551;393.208250552297;1.7694024;Amino acids and Peptides;Amino acids and Peptides;0.792;NA;Phenylpropanoids (C6-C3);0.216;NA;Cyanogenic glycosides;0.19;Amino acids and Peptides;NA;NA;NA;NA;Amino acids and Peptides;Unclassified;Unclassified;#D73027;#E7837D;#F5CDCB
552;441.526989657745;1.7695436;NA;Carbohydrates;0.469;NA;Saccharides;0.671;NA;Iridoids monoterpenoids;0.685;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
553;787.097871319361;1.769578;Shikimates and Phenylpropanoids;Alkaloids;0.517;Phenolic acids (C6-C1);Phenylpropanoids (C6-C3);0.057;Gallotannins;Thiodiketopiperazine alkaloids;0.033;Gallotannins;[2,6-dihydroxy-4-[[(1S,19R,21S,22R,23R)-6,7,8,11,12,13,22,23-octahydroxy-3,16-dioxo-2,17,20-trioxatetracyclo[17.3.1.04,9.010,15]tricosa-4,6,8,10,12,14-hexaen-21-yl]oxycarbonyl]phenyl] 3,4,5-trihydroxybenzoate;Magnoliopsida;NA;0.485025413499731;Shikimates and Phenylpropanoids;Phenolic acids (C6-C1);Gallotannins;#7B3294;#9E68B0;#A877B8
554;949.096108528886;1.7695833;NA;Shikimates and Phenylpropanoids;0.270973502221867;NA;Flavonoids;0.190840579808338;NA;Flavones;0.15267246384667;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
555;809.0804786958;1.7696557;Alkaloids;Alkaloids;0.855;Tryptophan alkaloids;Tryptophan alkaloids;0.893;NA;Carboline alkaloids;0.144;Tryptophan alkaloids;NA;NA;NA;NA;Alkaloids;Tryptophan alkaloids;Unclassified;#2C7BB6;#7EAED2;#C3DAEA
556;421.013469847087;1.7697345;Amino acids and Peptides;Amino acids and Peptides;0.963;Amino acid glycosides;Amino acid glycosides;0.983;Cyanogenic glycosides;Cyanogenic glycosides;0.987;Cyanogenic glycosides;NA;NA;NA;NA;Amino acids and Peptides;Amino acid glycosides;Cyanogenic glycosides;#D73027;#D93A32;#DD4E47
557;689.007494462251;1.7697386;NA;Fatty acids;0.285;NA;Ornithine alkaloids;0.089;NA;Halogenated fatty acids;0.202;NA;NA;NA;NA;NA;Unclassified;Unclassified;Unclassified;#000000;#404040;#838383
558;207.13791505999;1.7699109;Terpenoids;Fatty acids;0.118;Apocarotenoids;Eicosanoids;0.645;Megastigmanes;Leukotrienes;0.179;Megastigmanes;NA;Saxifragales;NA;0.58531281064018;Terpenoids;Apocarotenoids;Megastigmanes;#008837;#0D8E41;#9ED2B3
559;307.092152196477;1.7700032;Shikimates and Phenylpropanoids;Amino acids and Peptides;0.541;Flavonoids;Small peptides;0.289;notClassified;Dipeptides;0.253;Flavonoids;3-[2-(1,3-Benzodioxol-5-yl)-3-methyl-1-benzofuran-5-yl]prop-2-enal;Magnoliopsida;NA;0.450640092767917;Shikimates and Phenylpropanoids;Flavonoids;Unclassified;#7B3294;#9255A7;#D3BBDC
560;804.124637817054;1.7699937;NA;Amino acids and Peptides;0.662;Small peptides;Small peptides;0.926;Tripeptides;Tripeptides;0.958;Tripeptides;NA;NA;NA;NA;Unclassified;Small peptides;Tripeptides;#D73027;#E57873;#F0B3B0
561;882.044154325245;1.770051;Amino acids and Peptides;Amino acids and Peptides;0.845;NA;Nucleosides;0.501;NA;Pyrimidine nucleosides;0.642;Amino acids and Peptides;NA;NA;NA;NA;Amino acids and Peptides;Unclassified;Unclassified;#D73027;#E7837D;#F5CDCB
562;841.017585693141;1.7700589;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.997;Phenylpropanoids (C6-C3);Phenylpropanoids (C6-C3);1;Cinnamic acids and derivatives;Cinnamic acids and derivatives;1;Cinnamic acids and derivatives;Ferulic acid;Saxifragales;NA;0.677883406924721;Shikimates and Phenylpropanoids;Phenylpropanoids (C6-C3);Cinnamic acids and derivatives;#7B3294;#A675B7;#C5A5D0
563;617.078098135655;1.7707404;Shikimates and Phenylpropanoids;Shikimates and Phenylpropanoids;0.982;Phenolic acids (C6-C1);Phenylpropanoids (C6-C3);0.997;Gallotannins;Cinnamic acids and derivatives;0.996;Gallotannins;[6,7,12,13,22-Pentahydroxy-21-(hydroxymethyl)-3,16-dioxo-2,17,20,23-tetraoxapentacyclo[16.3.1.18,11.04,9.010,15]tricosa-4,6,8,10,12,14-hexaen-19-yl] 3,4,5-trihydroxybenzoate;Magnoliopsida;NA;0.449590251384132;Shikimates and Phenylpropanoids;Phenolic acids (C6-C1);Gallotannins;#7B3294;#9E68B0;#A877B8
